Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 60 MTS FACTURAS POR CESION DE DERECHO;Pesos;167.790;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 20 MTS FACTURAS POR CESION DE DERECHO;Pesos;55.930;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 120 MTS FACTURAS POR CESION DE DERECHO;Pesos;335.580;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 60 MTS FACTURAS POR CESION DE DERECHO;Pesos;167.790;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO;Pesos;223.720;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 120 MTS FACTURAS POR CESION DE DERECHO;Pesos;335.580;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 120 MTS FACTURAS POR CESION DE DERECHO;Pesos;335.580;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 60 MTS FACTURAS POR CESION DE DERECHO;Pesos;167.790;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CAMPAÑA MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO;Pesos;111.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;416.667;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;366.667;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIO FOTOGRAFICO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;6.300.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIOS FOTOGRAFICOS CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;4.300.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;183.333;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;500.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;383.333;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;555.556;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.111.111;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;1.111.111;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;978.978;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;777.777;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;177.776;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;88.888;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;311.108;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;500.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TRABAJO TERRITORIAL CAMPAÑA MUNICIPALES 2016;Pesos;450.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TRABAJO TERRITORIAL CAMPAÑA MUNICIPALES 2016;Pesos;350.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;BODEGUERO CAMPAÑA MUNICIPAL 2016;Pesos;880.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;EMBALADOR CAMPAÑA MUNICIPAL 2016;Pesos;403.333;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;PRESENTACION CRONIKA CAMPAÑA MUNICIPAL 2016 (1 DE 10);Pesos;555.556;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TRABAJO TERRITORIAL CAMPAÑA MUNICIPALES 2016;Pesos;550.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;CORRECCION DISEÑOS PUBLICITARIOS CAMPAÑA MUNICIPAL 2016;Pesos;1.111.111;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIO DE DISEÑO CAMPAÑA MUNICIPAL 2016;Pesos;1.111.111;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIO DISEÑO CAMPAÑA MUNICIPALES 2016;Pesos;1.111.111;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;PRESENTACION CRONIKA CAMPAÑA MUNICIPAL 2016 (2,3,4,5 DE 10);Pesos;2.222.224;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ASESORIA PROFESIONAL AUDIOVISUAL CAMPAÑA MUNICIPAL 2016;Pesos;2.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIOS DE PRODUCCION ARTISTICA CAMPAÑA MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO;Pesos;1.667.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIOS AUDIOVISUALES CAMPAÑA MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO;Pesos;1.389.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIOS ADMINISTRATIVO Y TERRITORIAL CAMPAÑA MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO;Pesos;426.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SERVICIOS PROFESIONALES CAMPAÑA MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO;Pesos;1.925.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;500.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;250.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;1.111.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;3.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;10.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;10.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;3.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.800.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;3.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;2.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;APORTE PPD MUNICIPALES 2016;Pesos;1.000.000;Pendiente de aprobación
