codigo_organismo,nombre_organismo,anio_informado,trimestre_informado,tipo_de_campania,item,unidad_monetaria,monto,estado
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO",Pesos,223720,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO",Pesos,223720,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 60 MTS FACTURAS POR CESION DE DERECHO",Pesos,167790,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 80 MTS FACTURAS POR CESION DE DERECHO",Pesos,223720,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 120 MTS FACTURAS POR CESION DE DERECHO",Pesos,335580,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 120 MTS FACTURAS POR CESION DE DERECHO",Pesos,335580,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 60 MTS FACTURAS POR CESION DE DERECHO",Pesos,167790,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"CAMPA袮 MUNICIPALES 2016,PUBLICIDAD: PVC 40 MTS FACTURAS POR CESION DE DERECHO",Pesos,111860,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,416667,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,366667,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIO FOTOGRAFICO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,6300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIOS FOTOGRAFICOS CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,4300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,183333,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,500000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,383333,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,555556,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1111111,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,1111111,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,978978,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,777777,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,177776,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,88888,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,311108,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,500000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,TRABAJO TERRITORIAL CAMPA袮 MUNICIPALES 2016,Pesos,450000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,TRABAJO TERRITORIAL CAMPA袮 MUNICIPALES 2016,Pesos,350000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,BODEGUERO CAMPA袮 MUNICIPAL 2016,Pesos,880000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,EMBALADOR CAMPA袮 MUNICIPAL 2016,Pesos,403333,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,PRESENTACION CRONIKA CAMPA袮 MUNICIPAL 2016 (1 DE 10),Pesos,555556,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,TRABAJO TERRITORIAL CAMPA袮 MUNICIPALES 2016,Pesos,550000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,CORRECCION DISE袿S PUBLICITARIOS CAMPA袮 MUNICIPAL 2016,Pesos,1111111,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIO DE DISE袿 CAMPA袮 MUNICIPAL 2016,Pesos,1111111,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIO DISE袿 CAMPA袮 MUNICIPALES 2016,Pesos,1111111,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,"PRESENTACION CRONIKA CAMPA袮 MUNICIPAL 2016 (2,3,4,5 DE 10)",Pesos,2222224,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,ASESORIA PROFESIONAL AUDIOVISUAL CAMPA袮 MUNICIPAL 2016,Pesos,2800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIOS DE PRODUCCION ARTISTICA CAMPA袮 MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO,Pesos,1667000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIOS AUDIOVISUALES CAMPA袮 MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO,Pesos,1389000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIOS ADMINISTRATIVO Y TERRITORIAL CAMPA袮 MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO,Pesos,426000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SERVICIOS PROFESIONALES CAMPA袮 MUNICIPAL 2016CONCEJAL FACTURAS POR CESION DE DERECHO,Pesos,1925000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,500000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,250000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,1111000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,3000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,10000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,10000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,3000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1800000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,3000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,1000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,16000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,3000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,300000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,400000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,APORTE PPD MUNICIPALES 2016,Pesos,2000000,Pendiente de aprobaci贸n
